label,text
inform,any price range is fine
inform,uh scandinavian food
inform,im looking for a moderately priced restaurant with catalan food
inform,may i have a list of venues in the west part of town
inform,i would like to find an expensive restaurant serving
inform,expensive restaurant in the east part of town
inform,is there is no such venue that have asian oriental type of food
inform,im looking for a restaurant that serves bistro food in the center of
inform,im looking for a restaurant with thai type
inform,uh international food
inform,north town
inform,i want a restaurant in the west part of town that serves australian food
inform,um i want a restaurant in the north side of town and i want to eat christmas food
inform,mexican
inform,cheap restaurant gastropub
inform,im looking for north american food
inform,an expensive unintelligible
inform,moderately priced restaurant north part of town
inform,is the one that serves indian food
inform,im looking for swedish food
inform,im looking for a moderately priced restaurant serve hungarian food
inform,i need a restaurant
inform,im looking for portuguese food
inform,the west part of town
inform,cheap restaurant in the east part of town
inform,i would like moroccan food
inform,australian food
inform,i would like an expensive restaurant in the south of town
inform,im looking for an expensive restaurant that serves unintelligible food
inform,north part of town moderately priced
inform,im looking for a restaurant that serves seafood
inform,i need a moderately priced restaurant in the part of town
inform,asian oriental type food
inform,and it should be in the north part of town
inform,uh world food
inform,cheap restaurant welsh food
inform,i want a cheap restaurant in the south
inform,im looking for a restaurant in the west part of town serving
inform,cheap restaurant serving indian food
inform,i am looking for a moderate priced restaurant in the west of town
inform,im looking for an expensive restaurant and it should serve vietnamese food
inform,uh gastropub
inform,im looking for a restaurant in any area that serves
inform,i want to find a restaurant in the south part of town that serves in
inform,indian indian food in the east part of town
inform,im looking for a restaurant in the center that serves sea food
inform,i want an expensive restaurant that serves african food
inform,can i find something in the south side
inform,im looking for bistro food in the center of town
inform,welsh food
inform,english
inform,restaurant south part of town international food
inform,i want a restaurant that is cheap and
inform,restaurant there
inform,i want a basque food restaurant
inform,looking for a restaurant in the center that serves vegetarian food
inform,spanish food
inform,cheap food in the east part of town
inform,in the center that serves unintelligible asian
inform,im looking for a restaurant in any area that serves japanese
inform,im looking for an expensive restaurant in the east town
inform,i want a restaurant serving
inform,cheap restaurant that serves vegetarian food
inform,im looking for asian oriental
inform,in the center
inform,moderately priced restaurant halal food
inform,im looking for eritrean food
inform,singaporean
inform,i would like afghan food
inform,im looking for a restaurant in the center of town that serves mediterranean
inform,i would like an expensive restaurant that serves
inform,i am looking for a moderately priced restaurant in the north
inform,looking for a moderately priced restaurant that serves tuscan food
inform,im looking for a restaurant in the center of town that serves lebanese food
inform,i want to find a restaurant in any area
inform,moderately priced north part of
inform,im looking for an expensive restaurant serving malaysian food
inform,im looking for a restaurant that serves french food
inform,cheap restaurant serves spanish food
inform,i want to find a restaurant in the north part of town
inform,enlish
inform,british feed
inform,im looking for a turkish restaurant in the east part of town
inform,im looking for a restaurant in the north part of town that serves traditional food
inform,any anything else
inform,looking for austrian food in the center of town
inform,i need a restaurant that serves
inform,i want to find an expensive restaurant that
inform,is there staurant that serves unusual food
inform,doesnt matter i dont care
inform,i want to find a moderately priced restaurant and it should serve
inform,need it in north
inform,im looking for a christmas food in the south part of town
inform,asian restaurant
inform,it doesnt matter in the south part of town
inform,inexpensive
inform,im looking for an expensive restaurant serving international food
inform,dont care west part of town
inform,restaurant north
inform,uh is there a steak house
inform,im looking for a restaurant serving
inform,im looking for a restaurant in any area that serves cantonese food
inform,i want a restaurant that serves
inform,im looking for a moderately priced restaurant in the east part
inform,find a restaurant serving cuban food
inform,yea im looking for a restaurant that serves basque food
inform,find asian oriental
inform,yea im looking for a really cheap restaurant
inform,looking for a modernity priced restaurant in the south part of town
inform,indian food in the south
inform,im looking a cheap restaurant
inform,what about indian foods
inform,that serves in the moderate food price
inform,uh looking for a restaurant in any area and that needs to serve
inform,im looking for a restaurant in the center of town that serves lebanese
inform,west part of town serving barbecue food
inform,find moderately priced brazilian restaurant
inform,im looking for a restaurant in the north part of town
inform,indonesian food east part of town
inform,im looking for a cheap restaurant that serves
inform,i need a moderately priced restaurant that serves caribbean food
inform,expensive restaurant serving caribbean food
inform,id like a moderately priced restaurant that serves
inform,id like a cheap restaurant in the east part of town
inform,im looking for a restaurant in the north part of town that serves french food
inform,i want to find a restaurant in the center
inform,can i have a restaurant in the south part of town
inform,australian
inform,i want to find a restaurant in the west part of town and it should
inform,expensive restaurant in the south
inform,i want to find a moderately priced restaurant that serves fusion food
inform,ok talian food
inform,and asian food
inform,id like a cheap restaurant in the south part of town
inform,um doesnt mater
inform,um anything else
inform,that serves spanish food
inform,italian restaurant
inform,i want to find a restaurant in the center and it should serve corsica food
inform,korean food type
inform,im looking for an ex
inform,im looking for an expensive restaurant in the south
inform,looking for a moderately priced restaurant in the north of town
inform,i want korean food
inform,british food in the west part of town
inform,restaurant west part of town japanese food
inform,korean food expensive
inform,im looking for a restaurant in the west part of town that serves christmas food
inform,uh korean food
inform,im looking for a restaurant in the east part of town serving pan asian food
inform,and moderately priced
inform,moderately priced restaurant in the south of town
inform,moderately priced restaurant in east part of town
inform,oh anything
inform,expensive restaurant that serves afghan food
inform,chinese food please
inform,is there an indian restaurant in the south of town
inform,expensive romanian
inform,looking for vietnamese food
inform,italian type of food
inform,im looking for modern european food
inform,moderately priced restaurant serving moroccan food
inform,food type
inform,moderate priced restaurant in the north part of town
inform,cheap restaurant that serves turkish food
inform,breath id like to find a moderately priced restaurant in the west part of
inform,catalanian
inform,i want a restaurant
inform,steakhouse
inform,noise vietnamese
inform,im looking for a restaurant in the center of town serving jamaican food
inform,lebanese damn it just listen to me
inform,im looking for an african restaurant
inform,im looking for a restaurant in the south part of town that serves creative food
inform,dont care east part of town
inform,indian type of food
inform,im looking for a restaurant that serves japanese food
inform,im looking to find a moderately priced restaurant
inform,moderately priced serving gastro pub
inform,i want to find an expensive restaurant that serves vegetarian food
inform,any part
inform,uh doesnt matter
inform,cheap european food
inform,the center of town
inform,spanish food in any area
inform,looking for a restaurant in the south part of town that serves australian food
inform,type food
inform,id like a moderately priced restaurant that serves cuban food please
inform,spanish
inform,medterranean
inform,im looking for a cheap restaurant and it should be in the south part of town
inform,id like an indian restaurant
inform,moderately priced any foo
inform,im looking for a british restaurant
inform,i want a restaurant in any area that serves
inform,im looking for a restaurant that serves irish food
inform,im looking for a restaurant in a area that serves
inform,can i have european food
inform,expensive north american
inform,can i have a thai restaurant
inform,i would like an africa restaurant in the center
inform,id like a barbecue restaurant
inform,what asian oriental food
inform,im looking for a restaurant serving british food then
inform,west area
inform,can i have a moderately priced restaurant in the south part of town
inform,noise im looking for a restaurant serving vegetarian food
inform,im looking for a restaurant serving chinese food
inform,im looking for korean food in any price range
inform,id like a expensive restaurant in the south part of town
inform,looking for an expensive restaurant in the south part of town
inform,im looking for a korean restaurant in the expensive price range
inform,id like a moderately price
inform,change that to mediterranean food
inform,african food
inform,a cuban restaurant cuban restaurant
inform,im looking for a moderately prices restaurant
inform,i would like european food
inform,im looking for a moderately priced restaurant in the north
inform,north part of town austral asian food
inform,im looking for um
inform,uh expensive
inform,i am looking
inform,im looking for an expensive restaurant serving french food
inform,i am looking for a restaurant in the east part of town
inform,looking for a restaurant in the north side of town
inform,i dont care about the price range i need bask food
inform,im looking for cheap japanese food
inform,find moderately priced restaurant in the west part of town
inform,id like to find a moderately priced restaurant in the east part of town
inform,moroccan food
inform,restaurant center spanish food
inform,im looking for a moderately priced restaurant in the west part
inform,um english
inform,im looking for a cheap restaurant that serves austrian food
inform,moderate priced restaurant that serves indian food
inform,could i have a cheap restaurant in the east part of town
inform,find me an expensive restaurant in the south part of town
inform,i want a restaurant in the west part of town that serves venetian food
inform,i would like a restaurant that serves gastropub food
inform,any spanish
inform,i need a place that serves spanish food
inform,italian
inform,im looking for a restaurant serving asian oriental
inform,dont care
inform,um then im looking for european food
inform,jamcian food
inform,any kind of food
inform,ah centre
inform,i dont care thank you good bye
inform,the west part of town id like a cheap restaurant
inform,serving austrian food
inform,the expensive price range
inform,i would like to find a moderately priced restaurant in the north part of town please
inform,moderate priced in the north part of town
inform,what about modern european type food
inform,i want a moderately priced restaurant in the north town
inform,im looking for a restaurant that serves unintelligible food
inform,moderate price restaurant
inform,restaurant in the south part of town serving turkish food
inform,for a restaurant
inform,moderately
inform,i would like a restaurant that serves korean food
inform,looking for something moderately priced on the east side of town
inform,i want a moderately priced restaurant in the west part of town
inform,can i have asian food
inform,center of town
inform,uh id like a cheap restaurant in the
inform,sells english food
inform,im looking for a cheap restaurant serving russian food
inform,noise taquita restaurant
inform,uh moderate
inform,im looking for a cheap restaurant that serves turkish
inform,looking for a restaurant in the center of town that sells french
inform,i need cheap hungarian restaurant
inform,looking for an expensive restaurant that serves indonesian food
inform,i dont care moderate price
inform,im looking for a thai food restaurant and i dont care the price
inform,find restaurant serving asian oriental
inform,can i have it in any price range
inform,is there on serving chineese
inform,doesnt matter but it should be moderately priced
inform,in the west
inform,im looking for a restaurant that serves singaporean food
inform,thai restaurant
inform,i want a scottish restaurant
inform,i want spanish food
inform,cough im looking for expensive danish food
inform,uh moderate restaurant in the south part of town
inform,any any part of town
inform,im looking for a restaurant in the north part of town serving malaysian food
inform,im looking for canapes food in any price range
inform,that serves turkish food
inform,i want a restaurant that serves french food
inform,malaysian food
inform,i want a restaurant that serves creative food
inform,im looking for a restaurant in the north part of town that serves thai food
inform,expensive in the south
inform,im looking for a restaurant in the east part of town serving australian
inform,im looking for a restaurant in the north part of town and it should serve
inform,how bout one that serves portuguese food and is cheap
inform,i want to find a moderately
inform,im looking for a restaurant serving asian oriental food
inform,canopy
inform,im looking for world food
inform,i want a restaurant in the north part of town that serves kosher
inform,im looking for an expensive restaurant that serves korean food
inform,change that to any price range
inform,cheap restaurant
inform,find restaurant
inform,uh thai food
inform,uh north american food
inform,any moderately
inform,moderately priced restaurants
inform,im looking for an expensive restaurant serving kitalian food
inform,is there an expensive
inform,uh restaurant in the west part of town with scottish food
inform,thai
inform,looking for something cheap on the east part of town
inform,i need a restaurant in the
inform,i want to find moderately priced restaurant it should be
inform,um surprise me
inform,that serves romanian food
inform,alright gastropub food
inform,i need a restaurant that serves asian oriental food
inform,the east part
inform,i would like to find a moderately priced restaurant in the north part of town
inform,i am looking for a moderately priced restaurant in the west part of town
inform,can i get a restaurant in the south part of town that serves cuban food
inform,venetian
inform,im looking for a restaurant in the east part of town and it should serve
inform,im looking for a restaurant in the east part of town that serves indian food
inform,are they the east side of town
inform,i want to find an expensive restaurant that serves swedish food
inform,turkish
inform,what about modern european food
inform,im looking for a moderately priced restaurant that serves asian
inform,south south
inform,austro food
inform,i want to find a restaurant moderately priced in the south part of town
inform,um portuguese
inform,im looking for asian food
inform,restaurant in the south
inform,north
inform,can i get american food
inform,expensive food in the south of town
inform,turkish food any price range
inform,im looking for a restaurant in the west part of town with
inform,looking for a restaurant that serves portuguese food
inform,i dont care about price
inform,ese food
inform,moderate price
inform,find restaurant in north part of town serving fusion food
inform,find me a moderately priced restaurant in
inform,i need a restaurant in the west part of town that serves europ
inform,im looking for a moderately priced restaurant and it should serve british
inform,noise im looking for moderately priced in the north part of cleveland ohio
inform,downtown
inform,um in the south part of town and its cheap
inform,im looking for a restaurant serving french food
inform,im looking for a restaurant in the north part of town serving indian food
inform,im looking for a restaurant in any area of town that serves belgium food
inform,im looking for a restaurant in the center part of town that serves unintelligible food
inform,i would like to find a restaurant in the north part of town
inform,i want something in the south
inform,indonesian food
inform,i want an expensive restaurant that serves sea food
inform,i need a restaurant that serves corsica food
inform,im looking for a cheap restaurant in south part of
inform,uh restaurant in the west part of town
inform,i want italian food
inform,looking for a moderately priced creative food
inform,indonesian
inform,im looking for a restaurant in the west part of town that serves corsica food
inform,what about a restaurant serving thai food
inform,moderately priced restaurant in the east part of town
inform,i would like to find an expensive restaurant in the south part
inform,moderately priced any food
inform,mediterranean restaurant in any part of town
inform,um british
inform,i need a moderately priced restaurant serving fusion food
inform,im looking for a moderately priced restaurant that serves tur
inform,i want an italian restaurant in the center
inform,im looking for a cheap restaurant serving kosher food
inform,christmas food
inform,restaurant in north part of town
inform,im looking for venison food cross talk
inform,im looking for something serves japanese food
inform,um east part
inform,it should serve moroccan food
inform,im looking for restaurant that serves portuguese food
inform,a restaurant serving french food
inform,yea id like a restaurant in the west part of town thats
inform,id like to find a moderately priced restaurant
inform,i want a restaurant in the north part of town that serves moroccan food
inform,airitran
inform,south town
inform,yea im looking for a moderately priced restaurant in the south of town
inform,cheap unintelligible food
inform,can i have a cheap restaurant in the west part of town
inform,east of town
inform,id like to find a moderately priced restaurant in the west part of town
inform,im looking for a restaurant serving venetian food
inform,looking for a moderately priced restaurant that serves brazilian
inform,and it should be in the south part of town
inform,im looking for a moderately priced restaurant in the south part of town
inform,im looking for a restaurant in the east part of town serving japanese food
inform,in cheap restaurant
inform,would like british food
inform,something cheap
inform,uh north side of town german food
inform,whats a cheap restaurant on the east part of town
inform,are there any cantonese restaurants
inform,im looking for an indian restaurant
inform,polynesian food in the south part of town
inform,im looking for vegetarian food on the east part of town
inform,can i find a restaurant in the south that is moderately priced
inform,asian
inform,im looking for a moderately priced restaurant serving spanish food
inform,im looking for an expensive restaurant that serves english food
inform,i want a russian restaurant
inform,im looking for a restaurant in any area that serves russian food
inform,any expensive
inform,system european food
inform,looking for romanian food in the center of town
inform,i want a moderate priced restaurant that serves indian food
inform,noise food
inform,im looking an expensive dr expensive restaurant that serves canapes food
inform,modereate
inform,im looking a cheap restaurant in the south part of town
inform,i dont care what price range
inform,serve kosher food
inform,id like an expensive italian restaurant
inform,i am looking for a restaurant in the center of town serving turkish food
inform,im kind of looking for some french food
inform,gastropub type food
inform,lebanese food in the center of town
inform,um italian
inform,im looking for a cheap chinese restaurant
inform,im looking for irish food in any price range
inform,it doesnt matter hungarian food
inform,im looking for restaurant that serves chinese food
inform,looking for a cheap restaurant and it should be in the west part of town
inform,um in north
inform,i would like korean food
inform,uh any
inform,any is okay
inform,im looking for a restaurant in the south part of town that serves french food
inform,im looking for a restaurant that serves m
inform,im looking for a restaurant in the east part of town that serves hungarian food
inform,unintelligible restaurant in west part of town
inform,im looking for a restaurant in the center that serves bistro food
inform,signapore
inform,cheap restaurant on the east part of town
inform,im looking for vegetarian food
inform,uh italian food
inform,im looking chineese food
inform,north side
inform,um it doesnt matter
inform,im looking for a moderately priced restaurant that serves scottish food
inform,im looking for a restaurant in the east part of town
inform,that serves restaurant in south part of town
inform,anywhere
inform,i would like portuguese food
inform,looking for moderately priced restaurant that serves creative food
inform,expensive expensive
inform,im looking for expensive restaurants in the east part of town
inform,breath how bout north part of town
inform,iam looking
inform,um portuguese food
inform,i want an expensive steak house
inform,moderate european food
inform,im looking for a moderately priced restaurant that serves greek foo
inform,serves turkish food
inform,not chinese food thai food
inform,i want to find a restaurant in the we
inform,its a restaurant in the south of town that serves italian food
inform,are there any british rest british food
inform,uh can i find a restaurant with asian oriental food
inform,is there any serving spanish food
inform,im looking for thai food
confirm,is it serving french food
confirm,is there a gastropub
confirm,does it serve modern european food
confirm,and is this a moderately priced restaurant
confirm,is it an expensive restaurant
confirm,is it in the south part of town
confirm,is it chinese food though
confirm,is there a chinese food
confirm,does it serve fusion food
confirm,does it serve african
confirm,is there a venue that serve vietnamese food
confirm,is it thai food
confirm,does it serve endonesian
confirm,is there a thai restaurant in the west of town
confirm,does it serve baskaye food
confirm,does it serve vietnamese type of food
confirm,uh is there a korean restaurant in the center of town
confirm,is it expensive
confirm,does it serve sea food
confirm,does it serve canapes
confirm,is there a british restaurant in the west of town
confirm,is it in the west part of town
confirm,is it serving portuguese food
confirm,is it chinese food
confirm,okay is that an expensive restaurant
confirm,does it serve kitalian food
confirm,is there a moderately priced restaurant that serves british food
confirm,is it european
confirm,is there a thai restaurant
confirm,is that in the center
confirm,does it serve asian oriental
confirm,does it serve cheap turkish food
confirm,okay is it moderately priced
confirm,is there a chinese restaurant
confirm,is it in the east of town
confirm,is it moderate
confirm,does it serve halal food
confirm,okay and is that british food
confirm,is that a cheap restaurant
confirm,um is that moderately priced
confirm,is that portuguese
confirm,is there a thai restaurant in the west part of town
confirm,does it serve vietnamese food
confirm,does it serve swedish serve
confirm,is it cheap
confirm,is there a greek restaurant
confirm,is it moderately priced
confirm,does it serve korean
confirm,do they serve chinese food
confirm,is it in the cheap price range
confirm,does it serve steakhouse food
confirm,is there a cheap restaurant that serves vietnamese food
confirm,does it serve cuban food
confirm,do they have turkish food
confirm,does it serve hungarian food
confirm,is it in the moderate price range
confirm,is there a indian restaurant in the south part of town
confirm,is there a modern european
confirm,does it serve gastropub
confirm,okay does it serve indian food
confirm,er do they serve eritrean food
confirm,do they serve unintelligible food
confirm,do they serve cuban
confirm,is there a chinese
confirm,is it serving vietnamese food
confirm,is it moderate priced
confirm,is it in the east part of town
confirm,does it serve indian food
confirm,is it in the north part of town
confirm,does it serve mediterranean food
confirm,is that mexican food
confirm,does it serve canapes food noise
confirm,okay is there a chinese restaurant in the north part of town
confirm,does it serve european type food
confirm,does it serve korean food
confirm,do they serve sea food
confirm,is it in the south part
confirm,does it serve chinese food
confirm,is that in the north part of town
confirm,is there a portugeuse food
confirm,is it asian oriental
confirm,does it serve caribbean food
confirm,is it hungarian
confirm,is it in the north part of tow
confirm,is it moderately
confirm,does it serve thai food
confirm,okay is it in the west part of town
confirm,does it serve kosher food
confirm,does it serve african food
confirm,is there a vietnamese restaurant
confirm,is it hungarian food
confirm,does it serve international food
confirm,is it in the centre of town
confirm,is that asian oriental type of food
confirm,okay is it in the north side of town
confirm,does it serve baskey food
confirm,does it serve m african food
confirm,does it serve christmas food
confirm,is that persian food
confirm,does it serve polynesian food
confirm,does it serve italian food
confirm,do they serve turkish food
confirm,is it portuguese food
confirm,is it in the center of town
confirm,do they serve unusual food
confirm,does it serve spanish food
confirm,is it in the center
confirm,is there a
confirm,is that the north part of town south part of town
confirm,uh is there a modern european food restaurant
confirm,does it serve canapes food
confirm,is there a jamaican restaurant
confirm,does it serve chinese type of food
confirm,is it the east part of town
confirm,do they serve korean food
affirm,yes an expensive restaurant serving african food
affirm,yes im looking for a
affirm,yes id like to find a cheap restaurant in the north part of town
affirm,yes good afternoon im looking for a restaurant in the north
affirm,yes korean food
affirm,uh yes mexican please
affirm,im looking yes a restaurant in the east of town
affirm,uh yes im looking for a belgian restaurant in new york city
affirm,uh yes can i find a restaurant in the east part of town that serves chinese
affirm,yes in the east part of town
affirm,uh yes turkish food
affirm,uh yes im looking for a restaurant that serves chinese food
affirm,yes in the south of town
affirm,yes can i have restaurants serving
affirm,yes yes
affirm,ah yes im looking for persian food though
affirm,yes i would like portuguese food
affirm,yes fusion
affirm,yes i want the phone number
affirm,ah yes can i get ah expensive restaurant in the south part of town
affirm,yeah im looking for a restaurant serving kosher food
affirm,yeah im in the west part of town and im looking for some vietnamese
affirm,perfect
affirm,yea im wondering if theres a steak house restaurant in the north part of
affirm,yes creative food
affirm,yeah a cheap restaurant serving international food
affirm,uh yes can i get the address
affirm,uh yeah im looking for a restaurant in the south part of town and that serves kosher food
affirm,yeah im looking for food cheap restaurant
affirm,yes can i have malaysian food
affirm,ah yes
affirm,yes that serves chinese food
affirm,yeah im looking for a restaurant in the south part of town that serves international food
affirm,yes african food
affirm,yes and in french please
affirm,yes indian food
affirm,yes id like a restaurant in the east part of town that serves indian food
affirm,yes barbecue food
affirm,uh yes im looking for a restaurant that serves afghan food
affirm,yes expensive
affirm,uh yes can i get a moderate moderately priced restaurant in the west part of town
affirm,yes serving cuban food
affirm,uh yes i want to find a restaurant in the north part of town that serves
affirm,yes could i have
affirm,uh yes can i have expensive restaurant that serves thai food
affirm,yes im looking for a restaurant in the north part of town
affirm,uh yes im looking for an expensive restaurant that serves korean food
affirm,uh yes can i get a cheap restaurant in the west part of town
affirm,yes in the north part of town
affirm,yea in the west part of town
affirm,yeah im looking for a cheap restaurant
affirm,uh yes id like a restaurant in the west part of town and it should serve christmas food
affirm,uh yes i would like a restaurant in the center and it should serve jamaica
affirm,uh yes i am looking for an expensive restaurant in the south part of
affirm,yes spanish restaurant
affirm,yes can i have a moderate priced restaurant
affirm,yes can i get an expensive restaurant in the south part of town
affirm,right east part of town
affirm,uh yes can i find a cheap restaurant in the north part of town
affirm,uh yes can i find an expensive restaurant that serves italian food
affirm,right on good bye peace
affirm,yes in the south part of town
affirm,yes address
affirm,yes
affirm,yea i want indian food
affirm,okay and they serve portuguese food correct
affirm,uh yes an expensive restaurant
affirm,yes spanish food
affirm,yes knocking
affirm,yes please can i have the address and the price range of the restaurant please
affirm,yes i am in the east part of town right now and i am looking for any place that serves indonesian food
affirm,yes south part of town
affirm,yea
affirm,yeah can i um
affirm,yes do you have one with chinese
affirm,yes that serves corsica food
affirm,yes in the moderately priced
affirm,uh yes restaurant that serves danish food
affirm,yea thank you good bye
affirm,yes can i have an expensive restaurant in the east
affirm,ah yes im looking for persian food and i dont care about the pri
affirm,ah yes that serves french food
affirm,ye
affirm,breath yes id like a moderately priced restaurant that serves thai food
affirm,yes can i have
affirm,yes danish food
affirm,yes im looking for english food
affirm,yes moderately priced
affirm,uh yes i would like a restaurant in the south
affirm,yes mexican food
affirm,uh yes a cheap restaurant
affirm,yeah im looking for a moderately priced restaurant
affirm,uh yes can i find a moderately priced restaurant and it serve it should serve brazilian food
affirm,yes that sells korean food
affirm,yea whats the address
affirm,yes west part of town
affirm,yes a moderately priced restaurant
affirm,yes the address
affirm,correct
affirm,uh yes im looking for an expensive restaurant and it should be in the east part of town
affirm,yes that serves korean food
affirm,yeah i need um um m
affirm,yeah
affirm,thats correct
affirm,yes can i have an expensive restaurant
affirm,yes cheap
affirm,yes id like to find a cheap
affirm,noise yes
affirm,yes moderate priced
affirm,yes im looking for barbecue food
affirm,uh yeah can i find a restaurant in the south part of town serving turkish food
affirm,yes and it needs to be moderately priced
affirm,uh yes im looking for a restaurant in the center that serves lebanese food
affirm,yes in the cheap price range
affirm,ok yeah
affirm,yes it should be in the east part of town
affirm,uh yes that serves mediterranean food
affirm,in the center yes
affirm,yes in the west part of town
affirm,yea you can give me the address
affirm,yes id like an expensive restaurant in the east part of town
affirm,yeah i need to find
affirm,uh yes im looking for a cheap restaurant that serves medetanian food
affirm,yes id like hungarian food in the south part of town
affirm,yes hi im looking for a restaurant in the north
affirm,yes can i have can i get swedish food in any area
affirm,yes part of town
affirm,yes could you recommend me a place that serves british food in a moderate price range
affirm,uh yes iam looking for a british type of food restaurant
affirm,uh huh
affirm,yes i am currently in the north part of town and im looking to see if theres any restaurant that serves brazilian food
affirm,uh yes id like an expensive restaurant that serves vegetarian food
affirm,right in the south side of town though
affirm,thats correct gastropub food
affirm,yes can i have a vegetarian restaurant in the east part of town
affirm,yes that serves british food
affirm,uh yes im looking for a cheap restaurant in the west part of town
affirm,yes cheap restaurant
affirm,uh yes
affirm,right that serves italian food
affirm,oh god uh yes mediterranean food
affirm,mmhm
affirm,yes im looking for an expensive restaurant and it should serve
affirm,um yes
affirm,yes cheap spanish restaurant
affirm,yea in the east part of town
affirm,yes a restaurant in the east of town unintelligible serving canap
affirm,breath correct
affirm,yes id like a moderately priced restaurant
affirm,yes and i dont care about the price range
affirm,yes serving chinese food
affirm,uh yes im looking for a restaurant in any area that serves thai food
affirm,yes iam looking for a cheap restaurant in the south part of town
affirm,yes italian food
affirm,unintelligible yeah what about thai food
affirm,right
affirm,yeah do you have thai food
affirm,uh yes im looking for malaysian food
affirm,ah yes can i get a restaurant that serves french food
affirm,right in the south part of town
affirm,uh yes international food please
affirm,yes i would like to know the address
affirm,yea the area
affirm,uh yes i need the north part of town
affirm,yes yea
affirm,yes right
request,id like to know the phone number
request,whats the address phone number and area
request,ah whats the price ran
request,great whats the address
request,could i have the address please
request,what price range is this venue
request,what part of town
request,what type of food is it
request,may i have the address phone number and post code
request,area of the food of the venue
request,what is the address phone number and the price range
request,whats the cost
request,can i have the phone number and post code plea
request,what is address and phone number
request,could i have the phone number and post code please
request,could i have the address and phone number
request,whats its phone number
request,ah thank you phone number
request,in the wouth part of town
request,do you have the post code
request,um could you give me the address
request,the address please
request,its a type of food
request,can i please have the phone number
request,whats his addre
request,how about the phone number
request,what is you gardens phone number
request,can i get the area
request,can i have the phone nu
request,may i have the address and phone number please
request,whats the phone number of burger kitchen
request,okay and ah whats the price range
request,can i have the phone number and post code please
request,can i have the price range
request,may i have the address and the type of food
request,id like the phone number of the restaurant you just told me
request,please let me have the address
request,and can i get their address
request,can i have the area of the restaurant
request,tell me the post code
request,what unintelligible the price range
request,west is the address and phone number
request,where is the restaurant
request,phone
request,okay whats the phone number
request,can you give me the address and price range
request,um can i get the address
request,phone number again
request,whats the address of royal spice
request,whats the address
request,curry prince address and phone number
request,noise what is the area
request,where is it
request,thats fine can i get their phone number please
request,can i have the address and the
request,and can i have the post code
request,whats the telephone number
request,and what area is that
request,what type of food they serve
request,and the post code please
request,what is the post code
request,offer you the phone number and address
request,breath whats the phone number of the venue
request,can i get the address phone number and price of food
request,what is what area is it in
request,uh phone number
request,can i have the phone number and post code of the venue
request,great can i have the address and phone number
request,address phone number prices
request,what is the address and postcode
request,whats the phone number
request,noise address
request,whats the phone number and post code
request,any price
request,may i get the price range
request,and their address and phone number
request,whats the type of food
request,okay and uh can i get the address
request,what price range
request,may i have their address and phone number
request,okay and whats the phone number
request,can i get the address tv_noise
request,a post code
request,what is the address phone number
request,and price range
request,thats fine give me the address
request,can i have the type of food
request,can i have the address and the phone number
request,i want to find the address
request,can i have their phone number
request,and can i have the post code please
request,and what area is that in
request,may i have the address and area
request,could you give the address phone number and post code
request,what kind of food does it
request,whats the phone number and address
request,thank you can i have the phone number
request,what area is that in
request,may i have the post code
request,what type of food does the venue
request,okay whats its address
request,what is the address and phone number worth
request,what prices
request,what kind of food
request,um can i get the address and phone number
request,food of the venue
request,what is the address phone number price range
request,excellent can you give me the phone number please
request,how much does it cost
request,uh price range
request,whats its post code
request,what is the phone number a
request,can i have the address and the phone number of the venue
request,what is the address and post code
request,can i have the address and postal code
request,and phone nubmer
request,wha what type of food
request,address and
request,okay i need the address
request,prices
request,could i have their address please
request,cool whats the address
request,what kind of food do they serve
request,phone number and area
request,where is the area
request,can i have the address phone number and area
request,what is the area
request,telephone
request,phone number and address
request,can i have the post code please
request,price
request,no price
request,okay what is the phone number and area of the venue
request,breath what is the phone number and post code
request,can i get the address and type of food
request,and what type of food do they serve at pizza hutt
request,can i get a phone number
request,can i can i have the address and price
request,what is the address and phone and postal code
request,where is the phone number
request,could have its phone number
request,what kind of food do they have there
request,what is the phone number and addre
request,give me the address and phone number
request,excellent and what is the price range of that venue
request,the post code as well please
request,what is the telephone number
request,may i have the address phone number and postcode
request,what part of town is chiquito mexican restaurant in
request,can i have the phone number and the price range
request,alright can i have the address
request,what area of town
request,okay and uh how about the phone number
request,well whats the phone number
request,what is the type of food
request,may i have the address of it
request,and what kind of food do they serve
request,okay could you give me the phone number
request,what type of food does the missing sock serve
request,what type of food is served
request,could i have their address and phone number
request,okay and their address
request,and phone number
request,the phone numeber
request,whats the phone number there
request,and the postal code
request,in the cheap price range
request,and a phone number
request,can i have his phone number
request,what is the address of prezzo
request,can i get their phone number please
request,alright do you have the phone number for that one
request,does it serve
request,ah where is it
request,can i get the address and area of the venue
request,the post code
request,okay can i have the address and phone number
request,what is the phone number
request,may i have its phone number
request,what is the price range
request,may i have the price range
request,can i have the address
request,what is little seouls phone number
request,noise what is the phone number
request,can i have the address the phone number
request,whats the address phone number and type of food
request,expensive price restaurant
request,can i have the phone number and post code
request,can i have an address and phone number
request,restaurant two two phone number
request,okay what was the name
request,what is the phone number and type of food
request,postal code
request,may i have the address of the venue
request,i want the address phone number and area
request,can i have the price range of the venue
request,can i have the post code
request,see phone number and address
request,what is their area
request,uh address and price range
request,could i get the address please
request,i want to know the address and phone number
request,i need a phone number
request,can i get their phone number
request,post the phone number
request,what is the address and the type of food
request,what is the phone number of that venue
request,how much
request,can i get the phone number
